,epoch,Total loss,IC loss,BC loss,f loss,Pr loss,Norm loss,Equi loss
0,1,2.7949399422588885,1.735449701166695,0.5104332368407384,0.5490570042514551,0.12003812225301391,1.1793956214740342,0.09501780117207197
1,2,581.1485147329313,4.102647119291167,288.8672629825144,288.1786046311258,0.0,3.35663378461268,0.08068074744553425
2,3,3.707449927715802,1.5680285550572932,1.0366061927305343,1.1028151799279744,0.0,0.7457519006452222,0.09326707388549225
3,4,1.8849933175926887,1.6567791953325857,0.09450516185639372,0.13370896040370936,0.010338876019394845,1.000062776849202,0.09428591621796659
4,5,1.8301521847426432,1.6522968109916127,0.07185943204631222,0.10599594170471828,0.009855564698080087,1.000914560761158,0.09429825661424693
5,6,1.714225413958975,1.6405171981996842,0.0269412171794899,0.046766998579801024,0.008268877771782332,1.0014555094799986,0.09430021520316412
6,7,1.7004491643373851,1.6444514790903781,0.02005846241215818,0.03593922283484867,0.006058555068143724,0.9987667889107704,0.09425849476088624
7,8,1.6865651799123726,1.6575699429475172,0.010110236340907224,0.01888500062394816,0.0017904694285720683,0.9920639462275388,0.09415428143358708
8,9,1.6862665480451167,1.6579250772065925,0.009862411840868434,0.018479058997655673,0.0017048189478639081,0.99172086129664,0.09415108623909021
9,10,1.6852541496727804,1.6593473416199922,0.008949792225423803,0.01695701582736442,0.0013879700248249738,0.9903680352841091,0.09413843316636766
10,11,1.6807373565278492,1.6635358903697914,0.005340191548041278,0.0118612746100163,0.000602330754739376,0.9865956734024648,0.0941075824714388
11,12,1.6769508509202462,1.6657659601883505,0.002397125156706097,0.0087877655751895,0.00024970646431875384,0.9851410889306048,0.09410159341220606
12,13,1.676001589655852,1.6644491173899028,0.0022482600942356572,0.009304212171713434,0.00021135989570114904,0.9844668172969961,0.09410896268863272
13,14,1.6758982866942904,1.6636017566465842,0.002516104150753885,0.009780425896952348,0.0002561784925741665,0.9847084172559075,0.09411415393950137
14,15,1.6758447124406985,1.6630573104371922,0.0027276586682928195,0.01005974333521359,0.00031088723872943843,0.985201766650694,0.09411872846816609
15,16,1.6757723911747457,1.6626152207837672,0.002920734857809036,0.010236435533169509,0.00037423921722113133,0.9858929322022527,0.09412348546445995
